avg_beta_t,avg_cos_anchor_region,avg_cos_base_anchor,avg_cos_base_region,avg_cos_rec_base,avg_cos_rec_edit_total,avg_edit_norm,avg_mask_area,avg_rec_energy,avg_rec_norm,clip_source_score,clip_target_minus_source,clip_target_score,complete,dino_source_similarity,failure_flag,failure_note,final_mask_area,inside_blue_ratio,inside_mask_l1,mask_path,max_beta_t,max_edit_norm,max_rec_energy,max_rec_norm,method,missing,outside_mask_l1,peak_gpu_memory_gb,result_image,run,runtime_seconds,seed,source_image,source_l1,source_prompt,source_rmse,source_ssim_luma,target_prompt,task
1.0,0.9340521817406019,1.0000000099341075,0.9340521693229675,-0.2923768355200688,-0.0006620340808846473,68.80537497997284,0.2384672611951828,0.014977015967209203,10.640252709388733,0.35410618782043457,-0.009055376052856445,0.3450508117675781,True,0.7469314336776733,hybrid_object,Preserves much of the scene but creates a large blue object beside a still-red backpack.,0.2384672611951828,0.7466220466497244,0.1858959048986435,outputs/main_matrix/backpack_blue/full/seed_10/masks/semantic_base_generated.png,1.0,192.61061096191406,0.03659801557660103,16.244434356689453,full,,0.06945047527551651,13.385348796844482,outputs/main_matrix/backpack_blue/full/seed_10/result.png,backpack_blue/full/seed_10,55.853844859986566,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/herschel_backpack_by_rocks_unsplash.jpg,0.09635180979967117,A photo of a burgundy backpack sitting on rocks outdoors.,0.15022979533951325,0.8539649181778588,"A photo of the same backpack sitting on the same rocks outdoors, with the backpack fabric changed to clean blue.",backpack_blue
1.0,0.9408529947201411,1.0000000124176343,0.940852997203668,-0.33153647494812805,-0.003421380366489757,51.205826123555504,0.2421875,0.01637295278487727,10.663151661554972,0.37668025493621826,-0.04445257782936096,0.3322276771068573,True,0.8422515988349915,,,0.2421875,0.08529773984839811,0.07652617990970612,outputs/main_matrix/backpack_blue/full_attention_velocity/seed_10/masks/combined.png,1.0,157.9956817626953,0.04294060915708542,14.571981430053711,full_attention_velocity,,0.1136363297700882,13.376331329345703,outputs/main_matrix/backpack_blue/full_attention_velocity/seed_10/result.png,backpack_blue/full_attention_velocity/seed_10,51.39862749102758,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/herschel_backpack_by_rocks_unsplash.jpg,0.08876378834247589,A photo of a burgundy backpack sitting on rocks outdoors.,0.14089665400405052,0.8356761973778053,"A photo of the same backpack sitting on the same rocks outdoors, with the backpack fabric changed to clean blue.",backpack_blue
1.0,0.93355842679739,1.0000000173846881,0.93355842679739,-0.2927835416048765,-0.0006567364434886258,68.22658904393514,0.2384672611951828,0.014983483042063503,10.649888396263123,0.36358824372291565,-0.014278680086135864,0.3493095636367798,True,0.6916347146034241,,,0.2384672611951828,0.7275998289006869,0.18492795526981354,outputs/main_matrix/backpack_blue/full_full_ref/seed_10/masks/semantic_base_generated.png,1.0,192.61061096191406,0.03659801557660103,16.223472595214844,full_full_ref,,0.06956760585308075,13.385348796844482,outputs/main_matrix/backpack_blue/full_full_ref/seed_10/result.png,backpack_blue/full_full_ref/seed_10,53.14582421502564,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/herschel_backpack_by_rocks_unsplash.jpg,0.09621827304363251,A photo of a burgundy backpack sitting on rocks outdoors.,0.14943273589686099,0.8542770936077505,"A photo of the same backpack sitting on the same rocks outdoors, with the backpack fabric changed to clean blue.",backpack_blue
1.0,0.9369912371039391,1.000000002483527,0.9369912395874659,0.0,0.0,66.36973150571187,0.2384672611951828,0.0,0.0,0.36397936940193176,-0.020801842212677002,0.34317752718925476,True,0.6462682485580444,,,0.2384672611951828,0.7329592632664872,0.18435879051685333,outputs/main_matrix/backpack_blue/full_no_rec/seed_10/masks/semantic_base_generated.png,1.0,192.61061096191406,0.0,0.0,full_no_rec,,0.07016076147556305,13.38446569442749,outputs/main_matrix/backpack_blue/full_no_rec/seed_10/result.png,backpack_blue/full_no_rec/seed_10,49.618745020008646,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/herschel_backpack_by_rocks_unsplash.jpg,0.09654291719198227,A photo of a burgundy backpack sitting on rocks outdoors.,0.14910495173555105,0.8502262564125691,"A photo of the same backpack sitting on the same rocks outdoors, with the backpack fabric changed to clean blue.",backpack_blue
1.0,0.933965782324473,1.0000000273187954,0.9339657997091612,-0.26238394528627396,-0.00046373865188797936,70.13334325949351,0.2384672611951828,0.015362029798173657,11.896205266316732,0.34419289231300354,-0.02003970742225647,0.32415318489074707,True,0.6919853687286377,,,0.2384672611951828,0.7410864806380998,0.1895492523908615,outputs/main_matrix/backpack_blue/full_no_traj/seed_10/masks/semantic_base_generated.png,1.0,192.61061096191406,0.03659801557660103,29.457040786743164,full_no_traj,,0.07606886327266693,13.38317584991455,outputs/main_matrix/backpack_blue/full_no_traj/seed_10/result.png,backpack_blue/full_no_traj/seed_10,54.994943563011475,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/herschel_backpack_by_rocks_unsplash.jpg,0.10228519886732101,A photo of a burgundy backpack sitting on rocks outdoors.,0.15624895691523474,0.84177966155225,"A photo of the same backpack sitting on the same rocks outdoors, with the backpack fabric changed to clean blue.",backpack_blue
1.0,0.9335545102755228,0.999999980131785,0.9335544804732004,-0.29465772211551666,-0.0006648666597660243,68.43429478009541,0.2384672611951828,0.01498715918084296,10.636237462361654,0.3530712127685547,-0.0031950175762176514,0.34987619519233704,True,0.752953052520752,,,0.2384672611951828,0.7432755453790605,0.1876126229763031,outputs/main_matrix/backpack_blue/full_semantic_velocity/seed_10/masks/semantic_base_generated.png,1.0,192.61061096191406,0.03659801557660103,16.197689056396484,full_semantic_velocity,,0.06949838995933533,13.385348796844482,outputs/main_matrix/backpack_blue/full_semantic_velocity/seed_10/result.png,backpack_blue/full_semantic_velocity/seed_10,50.44556482299231,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/herschel_backpack_by_rocks_unsplash.jpg,0.09678523242473602,A photo of a burgundy backpack sitting on rocks outdoors.,0.15080826225840144,0.8520260515066026,"A photo of the same backpack sitting on the same rocks outdoors, with the backpack fabric changed to clean blue.",backpack_blue
1.0,0.9360919545094172,1.0000000049670537,0.9360919346412023,-0.31539658767481643,-0.0003850037264783168,41.53834128379822,0.2384672611951828,0.014509349227106819,10.205098350842794,0.3825153112411499,-0.04198545217514038,0.3405298590660095,True,0.8362216353416443,,,0.2384672611951828,0.7727146918954281,0.15283329784870148,outputs/main_matrix/backpack_blue/full_source_v_inject/seed_10/masks/semantic_base_generated.png,1.0,79.8345947265625,0.03659801557660103,13.647847175598145,full_source_v_inject,,0.0638539120554924,13.385354042053223,outputs/main_matrix/backpack_blue/full_source_v_inject/seed_10/result.png,backpack_blue/full_source_v_inject/seed_10,58.92461196699878,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/herschel_backpack_by_rocks_unsplash.jpg,0.08441000431776047,A photo of a burgundy backpack sitting on rocks outdoors.,0.13186112622416837,0.8876297361862906,"A photo of the same backpack sitting on the same rocks outdoors, with the backpack fabric changed to clean blue.",backpack_blue
1.0,0.9294945672154427,1.000000034769376,0.9294945448637009,-0.33529405916730565,-2.0157928025676952e-06,78.93750937779744,0.1711309552192688,0.031177062444233645,14.462143659591675,0.25106140971183777,0.08832666277885437,0.33938807249069214,True,0.7814310789108276,,Crown insertion succeeds with much better subject preservation than direct target variants.,0.1711309552192688,0.03551369863013699,0.16194388270378113,outputs/main_matrix/cat_crown/full/seed_10/masks/semantic_base_generated.png,1.0,213.63035583496094,0.07044602930545807,19.420259475708008,full,,0.06555099040269852,13.376326560974121,outputs/main_matrix/cat_crown/full/seed_10/result.png,cat_crown/full/seed_10,50.853147774992976,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.0819123312830925,A photo of a cat sitting in grass.,0.1362876976974783,0.8023275559030304,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.9288660561045011,0.9999999850988388,0.9288660685221354,-0.34148571267724037,-0.008269820342926929,91.75325238704681,0.2429315447807312,0.022898717269223805,12.136925538380941,0.27738699316978455,0.09066060185432434,0.3680475950241089,True,0.38167309761047363,,,0.2429315447807312,0.08917866536082963,0.10678458213806152,outputs/main_matrix/cat_crown/full_attention_velocity/seed_10/masks/combined.png,1.0,188.44235229492188,0.054087307304143906,16.15057945251465,full_attention_velocity,,0.05358795076608658,13.376331329345703,outputs/main_matrix/cat_crown/full_attention_velocity/seed_10/result.png,cat_crown/full_attention_velocity/seed_10,50.58443789201556,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.09273925423622131,A photo of a cat sitting in grass.,0.16490757800267447,0.6595679985932547,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.9285073826710383,1.0000000273187954,0.9285073752204577,-0.42715149000287056,-0.0026611695639833974,43.3543807665507,0.02566964365541935,0.02888408410944976,13.204134543736776,0.2495431751012802,0.0927443653345108,0.342287540435791,True,0.9707476496696472,,,0.02566964365541935,0.02054794520547945,0.15440057218074799,outputs/main_matrix/cat_crown/full_full_ref/seed_10/masks/semantic_base_generated.png,1.0,84.09649658203125,0.08471611142158508,20.50953483581543,full_full_ref,,0.05421403422951698,13.376326560974121,outputs/main_matrix/cat_crown/full_full_ref/seed_10/result.png,cat_crown/full_full_ref/seed_10,52.29051238804823,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.05642471835017204,A photo of a cat sitting in grass.,0.1034403023095288,0.8743373994741211,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.9334958667556444,1.0000000149011612,0.933495856821537,0.0,0.0,45.03205261627833,0.02566964365541935,0.0,0.0,0.25136443972587585,0.09182220697402954,0.3431866466999054,True,0.95781409740448,,,0.02566964365541935,0.004478398314014752,0.22513483464717865,outputs/main_matrix/cat_crown/full_no_rec/seed_10/masks/semantic_base_generated.png,1.0,76.1104965209961,0.0,0.0,full_no_rec,,0.0540742427110672,13.375443458557129,outputs/main_matrix/cat_crown/full_no_rec/seed_10/result.png,cat_crown/full_no_rec/seed_10,50.71650314895669,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.057848792523145676,A photo of a cat sitting in grass.,0.10486763501592235,0.8708199738327486,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.9280380010604858,1.0000000173846881,0.9280379911263784,-0.44140715276201564,-0.0011720909308981693,44.022943238417305,0.02566964365541935,0.02899202888753886,15.134679396947226,0.24267728626728058,0.10281185805797577,0.34548914432525635,True,0.9591110944747925,,,0.02566964365541935,0.02107481559536354,0.18223240971565247,outputs/main_matrix/cat_crown/full_no_traj/seed_10/masks/semantic_base_generated.png,1.0,88.3143539428711,0.08471611142158508,34.368141174316406,full_no_traj,,0.06053309515118599,13.37415361404419,outputs/main_matrix/cat_crown/full_no_traj/seed_10/result.png,cat_crown/full_no_traj/seed_10,49.47011787397787,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.06321846693754196,A photo of a cat sitting in grass.,0.11054696868245499,0.8653934403763385,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.9284689774115881,1.0000000173846881,0.9284689649939537,-0.42706508313616115,-0.00249527277977298,43.38587739070257,0.02566964365541935,0.028876867858343758,13.205065131187439,0.2493266612291336,0.09279792010784149,0.3421245813369751,True,0.9713676571846008,,,0.02566964365541935,0.01738672286617492,0.15659759938716888,outputs/main_matrix/cat_crown/full_semantic_velocity/seed_10/masks/semantic_base_generated.png,1.0,85.56391906738281,0.08471611142158508,20.50953483581543,full_semantic_velocity,,0.054223719984292984,13.376326560974121,outputs/main_matrix/cat_crown/full_semantic_velocity/seed_10/result.png,cat_crown/full_semantic_velocity/seed_10,49.59502659802092,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.05648265779018402,A photo of a cat sitting in grass.,0.10357113015872971,0.8740378459022624,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.9362740765015284,1.0000000223517418,0.9362740814685822,-0.4242231771349907,-0.001322536968170122,37.42019365231196,0.02566964365541935,0.028610421960668948,13.155245224634806,0.2523166239261627,0.08984404802322388,0.3421606719493866,True,0.9715263247489929,,,0.02566964365541935,0.022128556375131718,0.14685358107089996,outputs/main_matrix/cat_crown/full_source_v_inject/seed_10/masks/semantic_base_generated.png,1.0,95.75437927246094,0.08471611142158508,20.50953483581543,full_source_v_inject,,0.054191797971725464,13.376331806182861,outputs/main_matrix/cat_crown/full_source_v_inject/seed_10/result.png,cat_crown/full_source_v_inject/seed_10,51.14392902998952,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.056236445903778076,A photo of a cat sitting in grass.,0.10256828164275034,0.8747501051470896,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.9283809339006742,0.9999999900658926,0.9283809711535772,-0.26678737190862495,-0.0026988014407531105,29.411566575368244,0.1008184552192688,0.025158348687303562,12.025896787643433,0.3073234260082245,-0.06981627643108368,0.2375071495771408,True,0.9793674945831299,color_miss,Full method preserves structure but fails to turn the car body blue.,0.1008184552192688,0.01928088104404148,0.04060876742005348,outputs/main_matrix/yellow_car_blue/full/seed_10/masks/semantic_base_generated.png,1.0,66.20647430419922,0.07709475606679916,18.912487030029297,full,,0.06007649749517441,13.385354042053223,outputs/main_matrix/yellow_car_blue/full/seed_10/result.png,yellow_car_blue/full/seed_10,56.13449493801454,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/yellow_car_side_unsplash.jpg,0.04952365905046463,A photo of a yellow car parked on a street.,0.09703131032256924,0.9584666928860209,"A photo of the same car parked on the same street, with the car body changed to clean blue.",yellow_car_blue
1.0,0.9266859615842501,1.0000000074505806,0.9266859690348307,-0.21419058615962663,-0.004849267332095526,68.14850807189941,0.2269345223903656,0.02398350540897809,12.880640069643656,0.3103742003440857,-0.07011441886425018,0.2402597814798355,True,0.675693690776825,,,0.2269345223903656,0.13426895010401704,0.08730550855398178,outputs/main_matrix/yellow_car_blue/full_attention_velocity/seed_10/masks/combined.png,1.0,185.591552734375,0.051747336983680725,17.620349884033203,full_attention_velocity,,0.0828908160328865,13.376331329345703,outputs/main_matrix/yellow_car_blue/full_attention_velocity/seed_10/result.png,yellow_car_blue/full_attention_velocity/seed_10,54.24155719997361,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/yellow_car_side_unsplash.jpg,0.08687518537044525,A photo of a yellow car parked on a street.,0.17087223942088736,0.8679311453969493,"A photo of the same car parked on the same street, with the car body changed to clean blue.",yellow_car_blue
1.0,0.9280600920319557,1.0000000298023224,0.9280601019660631,-0.26658028302093345,-0.002749166898562786,29.769362290700276,0.1008184552192688,0.02511254732477634,12.017287651697794,0.30863073468208313,-0.0704658031463623,0.23816493153572083,True,0.9792177677154541,,,0.1008184552192688,0.019431010262404427,0.040603239089250565,outputs/main_matrix/yellow_car_blue/full_full_ref/seed_10/masks/semantic_base_generated.png,1.0,66.15875244140625,0.07709475606679916,18.912487030029297,full_full_ref,,0.060353729873895645,13.385354042053223,outputs/main_matrix/yellow_car_blue/full_full_ref/seed_10/result.png,yellow_car_blue/full_full_ref/seed_10,57.80805648601381,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/yellow_car_side_unsplash.jpg,0.04964762553572655,A photo of a yellow car parked on a street.,0.09723656595616124,0.9583023886178127,"A photo of the same car parked on the same street, with the car body changed to clean blue.",yellow_car_blue
1.0,0.931646299858888,1.0000000124176343,0.9316463122765223,0.0,0.0,32.260109424591064,0.1008184552192688,0.0,0.0,0.3083011507987976,-0.07124418020248413,0.23705697059631348,True,0.9722299575805664,,,0.1008184552192688,0.016053102849238093,0.0411282517015934,outputs/main_matrix/yellow_car_blue/full_no_rec/seed_10/masks/semantic_base_generated.png,1.0,66.34415435791016,0.0,0.0,full_no_rec,,0.0625762790441513,13.38447093963623,outputs/main_matrix/yellow_car_blue/full_no_rec/seed_10/result.png,yellow_car_blue/full_no_rec/seed_10,51.748511257988866,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/yellow_car_side_unsplash.jpg,0.05094999819993973,A photo of a yellow car parked on a street.,0.0972301485481582,0.9584392416279884,"A photo of the same car parked on the same street, with the car body changed to clean blue.",yellow_car_blue
1.0,0.9293995896975199,1.0000000322858493,0.9293995772798856,-0.24942149904867014,-0.002912869572658868,30.869762301445007,0.1008184552192688,0.02738808811409399,14.34385589758555,0.30908462405204773,-0.06630124151706696,0.24278338253498077,True,0.9567354917526245,,,0.1008184552192688,0.021286178460746572,0.043974652886390686,outputs/main_matrix/yellow_car_blue/full_no_traj/seed_10/masks/semantic_base_generated.png,1.0,66.998291015625,0.07709475606679916,31.497896194458008,full_no_traj,,0.07710854709148407,13.383181095123291,outputs/main_matrix/yellow_car_blue/full_no_traj/seed_10/result.png,yellow_car_blue/full_no_traj/seed_10,59.649252156028524,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/yellow_car_side_unsplash.jpg,0.05914774537086487,A photo of a yellow car parked on a street.,0.1109744611472015,0.9483025751015534,"A photo of the same car parked on the same street, with the car body changed to clean blue.",yellow_car_blue
1.0,0.927992194890976,1.000000002483527,0.9279921924074491,-0.26680475908021134,-0.0027245352773187883,29.131234486897785,0.1008184552192688,0.0251390153086201,12.021527806917826,0.30616626143455505,-0.06956948339939117,0.23659677803516388,True,0.9795217514038086,,,0.1008184552192688,0.0193452221376256,0.04061223939061165,outputs/main_matrix/yellow_car_blue/full_semantic_velocity/seed_10/masks/semantic_base_generated.png,1.0,66.10126495361328,0.07709475606679916,18.912487030029297,full_semantic_velocity,,0.06012963876128197,13.385354042053223,outputs/main_matrix/yellow_car_blue/full_semantic_velocity/seed_10/result.png,yellow_car_blue/full_semantic_velocity/seed_10,54.91089572798228,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/yellow_car_side_unsplash.jpg,0.049549881368875504,A photo of a yellow car parked on a street.,0.09709165442126448,0.9584151347548053,"A photo of the same car parked on the same street, with the car body changed to clean blue.",yellow_car_blue
1.0,0.930513600508372,0.999999982615312,0.9305136129260063,-0.27391183376312256,-0.0004484659266381641,19.355339566866558,0.1008184552192688,0.02506387696485035,11.941474676132202,0.30822330713272095,-0.0711819976568222,0.23704130947589874,True,0.9797559380531311,,,0.1008184552192688,0.019087857763289116,0.04062400013208389,outputs/main_matrix/yellow_car_blue/full_source_v_inject/seed_10/masks/semantic_base_generated.png,1.0,38.487545013427734,0.07709475606679916,18.912487030029297,full_source_v_inject,,0.05579128488898277,13.385359287261963,outputs/main_matrix/yellow_car_blue/full_source_v_inject/seed_10/result.png,yellow_car_blue/full_source_v_inject/seed_10,50.977301348990295,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/yellow_car_side_unsplash.jpg,0.04756958410143852,A photo of a yellow car parked on a street.,0.09488250736299012,0.9597423083657594,"A photo of the same car parked on the same street, with the car body changed to clean blue.",yellow_car_blue
