avg_beta_t,avg_cos_anchor_region,avg_cos_base_anchor,avg_cos_base_region,avg_cos_rec_base,avg_cos_rec_edit_total,avg_edit_norm,avg_mask_area,avg_rec_energy,avg_rec_norm,clip_direction_similarity,clip_image_source_similarity,clip_source_score,clip_target_minus_source,clip_target_score,complete,dino_source_similarity,edit_score,eval_mask_area,failure_flag,failure_note,final_mask_area,fixed_eval_mask_area,inside_blue_ratio,inside_mask_l1,inside_mask_psnr,inside_mask_rmse,local_clip_source_score,local_clip_target_minus_source,local_clip_target_score,local_crop_box,mask_path,mask_source,max_beta_t,max_edit_norm,max_rec_energy,max_rec_norm,method,method_display,missing,outside_mask_l1,outside_mask_psnr,outside_mask_rmse,peak_gpu_memory_gb,result_image,run,runtime_seconds,seed,source_image,source_l1,source_prompt,source_psnr,source_rmse,source_ssim,source_ssim_luma,target_prompt,task
1.0,0.937470885614554,1.0000000298023224,0.9374709079662958,-0.33679670964678127,-0.00010444779703296565,40.222417871157326,0.1253255307674408,0.018023577378092643,17.35253651936849,-0.056548334658145905,0.8304142355918884,0.3630208671092987,-0.017140477895736694,0.345880389213562,True,0.8850868940353394,-0.017140477895736694,0.08325703938802083,,,0.1253255307674408,0.08325703938802083,0.0,0.2199752777814865,11.521042105831762,0.26542870898203236,0.2450970560312271,0.019644394516944885,0.264741450548172,"93,224,384,512",experiments/support_v3_2026-05-11/eval_masks/backpack_remove_toy_charm_eval_mask.png,fixed_eval_mask,1.0,131.68563842773438,0.0523453913629055,37.33991241455078,support_v3_controller_rmsgap,DeCE-RF,,0.03979521989822388,22.169151285224213,0.07790089292771978,13.920357704162598,outputs/pretty_matrix/backpack_remove_toy_charm/support_v3_controller_rmsgap/seed_10/result.png,backpack_remove_toy_charm/support_v3_controller_rmsgap/seed_10,89.01576949120499,10,/workspace/rf_h_edit/data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,0.05479647219181061,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,19.41993370668376,0.10690630386014427,0.736510163930891,0.736510163930891,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",backpack_remove_toy_charm
1.0,0.938839686413606,0.9999999975164732,0.9388396938641866,-0.33693719779451686,-9.542035377307911e-05,39.81897413730621,0.1253255307674408,0.01801683280306558,17.350239594777424,-0.05639657378196716,0.8297781944274902,0.36378002166748047,-0.01715749502182007,0.3466225266456604,True,0.883216142654419,-0.01715749502182007,0.08325703938802083,,,0.1253255307674408,0.08325703938802083,0.0,0.22007416188716888,11.52374903390732,0.26534600191258084,0.24795204401016235,0.01830369234085083,0.2662557363510132,"93,224,384,512",experiments/support_v3_2026-05-11/eval_masks/backpack_remove_toy_charm_eval_mask.png,fixed_eval_mask,1.0,131.68563842773438,0.0523453913629055,37.33991241455078,support_v3_controller_rmsgap,DeCE-RF,,0.039819154888391495,22.16110842782623,0.07797306008265646,13.920369148254395,outputs/pretty_matrix/backpack_remove_toy_charm/support_v3_controller_rmsgap/seed_11/result.png,backpack_remove_toy_charm/support_v3_controller_rmsgap/seed_11,91.14133460400626,11,/workspace/rf_h_edit/data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,0.054826654493808746,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,19.41740407456942,0.10693744321539579,0.7363181918763054,0.7363181918763054,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",backpack_remove_toy_charm
1.0,0.9368737315138181,1.000000037252903,0.9368737563490868,-0.3372766599059105,-0.00013604388980562968,40.08304158846537,0.1253255307674408,0.01801407308569954,17.343178033828735,-0.05281655490398407,0.828340470790863,0.3614155948162079,-0.016286760568618774,0.3451288342475891,True,0.8842505216598511,-0.016286760568618774,0.08325703938802083,,,0.1253255307674408,0.08325703938802083,0.0,0.22007204592227936,11.512704516096255,0.2656836164536593,0.24138033390045166,0.022168844938278198,0.26354917883872986,"93,224,384,512",experiments/support_v3_2026-05-11/eval_masks/backpack_remove_toy_charm_eval_mask.png,fixed_eval_mask,1.0,131.68563842773438,0.0523453913629055,37.33991241455078,support_v3_controller_rmsgap,DeCE-RF,,0.039787109941244125,22.1690616420199,0.0779016969123417,13.920369148254395,outputs/pretty_matrix/backpack_remove_toy_charm/support_v3_controller_rmsgap/seed_12/result.png,backpack_remove_toy_charm/support_v3_controller_rmsgap/seed_12,93.97412467398681,12,/workspace/rf_h_edit/data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,0.054797105491161346,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,19.415610167205227,0.10695953141663918,0.7370820417187456,0.7370820417187456,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",backpack_remove_toy_charm
1.0,0.9457806746164957,1.0,0.9457806969682375,-0.2968807499855757,-0.00020275299759002033,38.59441717465719,0.1253255307674408,0.02005653627566062,11.37609318892161,-0.06103700399398804,0.8339682817459106,0.36335861682891846,-0.01804906129837036,0.3453095555305481,True,0.8705471754074097,-0.01804906129837036,0.08325703938802083,,,0.1253255307674408,0.08325703938802083,0.0,0.22316277027130127,11.398311902938081,0.26920579528192756,0.25488144159317017,0.01088094711303711,0.2657623887062073,"93,224,384,512",experiments/support_v3_2026-05-11/eval_masks/backpack_remove_toy_charm_eval_mask.png,fixed_eval_mask,1.0,131.68563842773438,0.0523453913629055,17.827844619750977,support_v3_fixed,Fixed DeCE displacement,,0.04030890390276909,22.2886058617855,0.07683687736525965,13.91736888885498,outputs/pretty_matrix/backpack_remove_toy_charm/support_v3_fixed/seed_10/result.png,backpack_remove_toy_charm/support_v3_fixed/seed_10,90.6216355250217,10,/workspace/rf_h_edit/data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,0.055532775819301605,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,19.413407076258625,0.10698666409639382,0.7392641786626513,0.7392641786626513,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",backpack_remove_toy_charm
1.0,0.9457771927118301,1.0000000149011612,0.9457772175470988,-0.29713862886031467,-0.00023965362114116337,38.7105393409729,0.1253255307674408,0.02006565125096434,11.38148820400238,-0.06242043524980545,0.8383219838142395,0.3598947525024414,-0.01804596185684204,0.34184879064559937,True,0.8707065582275391,-0.01804596185684204,0.08325703938802083,,,0.1253255307674408,0.08325703938802083,0.0,0.22373896837234497,11.380664373033031,0.26975330935596853,0.254461407661438,0.010062694549560547,0.26452410221099854,"93,224,384,512",experiments/support_v3_2026-05-11/eval_masks/backpack_remove_toy_charm_eval_mask.png,fixed_eval_mask,1.0,131.68563842773438,0.0523453913629055,17.846284866333008,support_v3_fixed,Fixed DeCE displacement,,0.04029364511370659,22.290806229919852,0.07681741499462776,13.91736888885498,outputs/pretty_matrix/backpack_remove_toy_charm/support_v3_fixed/seed_11/result.png,backpack_remove_toy_charm/support_v3_fixed/seed_11,88.14120590803213,11,/workspace/rf_h_edit/data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,0.055566754192113876,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,19.40513276378646,0.10708862980250723,0.7396554535011263,0.7396554535011263,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",backpack_remove_toy_charm
1.0,0.9459228093425432,1.0000000173846881,0.9459228192766508,-0.2969991707553466,-0.00020798826831954406,38.75073103109995,0.1253255307674408,0.020073880814985994,11.384180585543314,-0.0609479658305645,0.8344414234161377,0.36042338609695435,-0.01789763569831848,0.34252575039863586,True,0.8708571791648865,-0.01789763569831848,0.08325703938802083,,,0.1253255307674408,0.08325703938802083,0.0,0.2236907184123993,11.381926983505563,0.26971409994692935,0.2528761029243469,0.010948091745376587,0.2638241946697235,"93,224,384,512",experiments/support_v3_2026-05-11/eval_masks/backpack_remove_toy_charm_eval_mask.png,fixed_eval_mask,1.0,131.68563842773438,0.0523453913629055,17.84879493713379,support_v3_fixed,Fixed DeCE displacement,,0.04031439870595932,22.293198707548036,0.07679625899959412,13.91736888885498,outputs/pretty_matrix/backpack_remove_toy_charm/support_v3_fixed/seed_12/result.png,backpack_remove_toy_charm/support_v3_fixed/seed_12,90.39310392714106,12,/workspace/rf_h_edit/data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,0.055581774562597275,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,19.406928345922854,0.10706649429711261,0.7393767830607486,0.7393767830607486,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",backpack_remove_toy_charm
1.0,0.9254475012421608,1.0000000173846881,0.9254474540551504,-0.48112235590815544,-0.0002685328853052245,52.091046611467995,0.02566964365541935,0.02657503074927566,20.981759905815125,0.2835540175437927,0.8879626989364624,0.2414121776819229,0.09823594987392426,0.33964812755584717,True,0.9676051139831543,0.09823594987392426,0.029058547247023808,,,0.02566964365541935,0.029058547247023808,0.013802760552110422,0.1493140608072281,12.753031736821505,0.2303288892093198,0.169740691781044,0.11385704576969147,0.2835977375507355,"172,0,332,92",experiments/support_v3_2026-05-11/eval_masks/cat_crown_eval_mask.png,fixed_eval_mask,1.0,105.11251068115234,0.08434727787971497,48.056922912597656,support_v3_controller_rmsgap,DeCE-RF,,0.054212357848882675,20.108741762318665,0.0987558683103374,13.383195400238037,outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap/seed_10/result.png,cat_crown/support_v3_controller_rmsgap/seed_10,75.25339319719933,10,/workspace/rf_h_edit/data/paper_images/cat_sitting_in_grass.jpg,0.05697587504982948,A photo of a cat sitting in grass.,19.581763679185084,0.10493293395738679,0.6503387867006813,0.6503387867006813,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.9254774749279022,1.0000000173846881,0.925477460026741,-0.4812071646253268,-0.0002656545011632261,52.46546387672424,0.02566964365541935,0.026578005694318563,20.986101905504864,0.27816835045814514,0.8860110640525818,0.2418832629919052,0.09729312360286713,0.33917638659477234,True,0.9675387740135193,0.09729312360286713,0.029058547247023808,,,0.02566964365541935,0.029058547247023808,0.01240248049609922,0.14978604018688202,12.697621137673442,0.2318029417163981,0.17256096005439758,0.1110016405582428,0.2835626006126404,"172,0,332,92",experiments/support_v3_2026-05-11/eval_masks/cat_crown_eval_mask.png,fixed_eval_mask,1.0,107.9710464477539,0.08434727787971497,48.056922912597656,support_v3_controller_rmsgap,DeCE-RF,,0.0542084276676178,20.109428598699996,0.09874805950268156,13.383195400238037,outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap/seed_11/result.png,cat_crown/support_v3_controller_rmsgap/seed_11,75.73715649615042,11,/workspace/rf_h_edit/data/paper_images/cat_sitting_in_grass.jpg,0.0569857656955719,A photo of a cat sitting in grass.,19.5745537634482,0.10502007203178373,0.6505281516449725,0.6505281516449725,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.925257441898187,1.0000000248352687,0.9252574220299721,-0.4810917489230633,-0.00024686263653469115,52.18586707115173,0.02566964365541935,0.026570681390391353,20.985013484954834,0.2767593562602997,0.874228298664093,0.23949362337589264,0.10086880624294281,0.34036242961883545,True,0.9672631025314331,0.10086880624294281,0.029058547247023808,,,0.02566964365541935,0.029058547247023808,0.022804560912182435,0.1529550403356552,12.623139167345453,0.23379921122284117,0.1713373064994812,0.11381322145462036,0.28515052795410156,"172,0,332,92",experiments/support_v3_2026-05-11/eval_masks/cat_crown_eval_mask.png,fixed_eval_mask,1.0,109.12203216552734,0.08434727787971497,48.056922912597656,support_v3_controller_rmsgap,DeCE-RF,,0.054221104830503464,20.109324073112855,0.09874924783933264,13.383195400238037,outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap/seed_12/result.png,cat_crown/support_v3_controller_rmsgap/seed_12,85.58621937013231,12,/workspace/rf_h_edit/data/paper_images/cat_sitting_in_grass.jpg,0.05709017068147659,A photo of a cat sitting in grass.,19.563842494615002,0.10514966061254358,0.6501181646461842,0.6501181646461842,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.9285397231578827,1.0000000099341075,0.9285397504766782,-0.4231962636113167,-0.00045410096314905485,50.47073574860891,0.02566964365541935,0.02908416368397108,11.707777857780457,0.2711474895477295,0.8984478116035461,0.24865499138832092,0.09088194370269775,0.3395369350910187,True,0.9667234420776367,0.09088194370269775,0.029058547247023808,,,0.02566964365541935,0.029058547247023808,0.0072014402880576115,0.18365320563316345,11.580031882111712,0.26363217090207003,0.17908568680286407,0.11490006744861603,0.2939857542514801,"172,0,332,92",experiments/support_v3_2026-05-11/eval_masks/cat_crown_eval_mask.png,fixed_eval_mask,1.0,123.30403137207031,0.08434727787971497,17.948619842529297,support_v3_fixed,Fixed DeCE displacement,,0.05402342602610588,20.166133419973832,0.09810549400917076,13.37908124923706,outputs/pretty_matrix/cat_crown/support_v3_fixed/seed_10/result.png,cat_crown/support_v3_fixed/seed_10,81.8609152850695,10,/workspace/rf_h_edit/data/paper_images/cat_sitting_in_grass.jpg,0.057790275663137436,A photo of a cat sitting in grass.,19.444446473273914,0.10660502499792779,0.6499519419367302,0.6499519419367302,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.9287125493089358,1.0000000049670537,0.9287125170230865,-0.42347823455929756,-0.00040487294457610307,50.58125873406728,0.02566964365541935,0.02905841158644762,11.700216889381409,0.2715942859649658,0.8998838067054749,0.24896588921546936,0.09050580859184265,0.339471697807312,True,0.9666536450386047,0.09050580859184265,0.029058547247023808,,,0.02566964365541935,0.029058547247023808,0.00620124024804961,0.18537066876888275,11.528673333212481,0.265195611697062,0.17855943739414215,0.11504404246807098,0.29360347986221313,"172,0,332,92",experiments/support_v3_2026-05-11/eval_masks/cat_crown_eval_mask.png,fixed_eval_mask,1.0,123.10887145996094,0.08434727787971497,17.948619842529297,support_v3_fixed,Fixed DeCE displacement,,0.05401551350951195,20.166344385769914,0.09810311121901784,13.380579948425293,outputs/pretty_matrix/cat_crown/support_v3_fixed/seed_11/result.png,cat_crown/support_v3_fixed/seed_11,83.01046750112437,11,/workspace/rf_h_edit/data/paper_images/cat_sitting_in_grass.jpg,0.0578325055539608,A photo of a cat sitting in grass.,19.4354475951306,0.1067155286755161,0.6500613105445485,0.6500613105445485,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.9287540912628174,1.0000000273187954,0.9287540937463442,-0.42359241594870883,-0.00037328971332802513,50.179277976353966,0.02566964365541935,0.029067523767783616,11.69966228802999,0.2678861916065216,0.8950133323669434,0.24779614806175232,0.09122738242149353,0.33902353048324585,True,0.9665509462356567,0.09122738242149353,0.029058547247023808,,,0.02566964365541935,0.029058547247023808,0.005601120224044809,0.184341698884964,11.567685515588867,0.26400717150003855,0.1754564493894577,0.11584384739398956,0.29130029678344727,"172,0,332,92",experiments/support_v3_2026-05-11/eval_masks/cat_crown_eval_mask.png,fixed_eval_mask,1.0,122.94505310058594,0.08434727787971497,17.948619842529297,support_v3_fixed,Fixed DeCE displacement,,0.0540107786655426,20.166142665272094,0.09810538958531687,13.37908124923706,outputs/pretty_matrix/cat_crown/support_v3_fixed/seed_12/result.png,cat_crown/support_v3_fixed/seed_12,79.84787503583357,12,/workspace/rf_h_edit/data/paper_images/cat_sitting_in_grass.jpg,0.05779801309108734,A photo of a cat sitting in grass.,19.442257522659773,0.10663189415595993,0.6502038679617229,0.6502038679617229,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.9318016146620115,1.0000000074505806,0.9318016221125921,-0.417796300103267,-0.0025049018016337263,69.58774475256602,0.07750000059604645,0.014543107730181267,14.421260356903076,0.34021180868148804,0.904222846031189,0.2356540560722351,0.09132727980613708,0.3269813358783722,True,0.9577243328094482,0.09132727980613708,0.1206640625,,,0.07750000059604645,0.1206640625,0.21932664292651344,0.1211743950843811,15.670978982968371,0.1646080426839783,0.26304328441619873,0.0885671079158783,0.351610392332077,"6,59,400,336",experiments/support_v3_2026-05-11/eval_masks/dog_sunglasses_eval_mask.png,fixed_eval_mask,1.0,164.7273406982422,0.03971453011035919,27.79875373840332,support_v3_controller_rmsgap,DeCE-RF,,0.04875621572136879,20.652528572487284,0.09276274067296579,14.111831188201904,outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap/seed_10/result.png,dog_sunglasses/support_v3_controller_rmsgap/seed_10,77.2919181350153,10,/workspace/rf_h_edit/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05749446898698807,A front-facing portrait of a dog in snow.,19.651266142646445,0.10409663548359678,0.6236359222422091,0.6236359222422091,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
1.0,0.932138646642367,1.0000000273187954,0.9321386143565178,-0.4185874971250693,-0.0026983757391766026,69.88489975531895,0.07750000059604645,0.01454073394900964,14.419102946917215,0.34005898237228394,0.9043576121330261,0.23796235024929047,0.09137825667858124,0.3293406069278717,True,0.9575879573822021,0.09137825667858124,0.1206640625,,,0.07750000059604645,0.1206640625,0.22143088378115894,0.121878981590271,15.589310701752602,0.1661630536864444,0.2640223503112793,0.08998849987983704,0.35401085019111633,"6,59,400,336",experiments/support_v3_2026-05-11/eval_masks/dog_sunglasses_eval_mask.png,fixed_eval_mask,1.0,165.12045288085938,0.03971453011035919,27.79875373840332,support_v3_controller_rmsgap,DeCE-RF,,0.04893133416771889,20.619904481765477,0.09311181148645005,14.111831188201904,outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap/seed_11/result.png,dog_sunglasses/support_v3_controller_rmsgap/seed_11,86.39973080297932,11,/workspace/rf_h_edit/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.057733483612537384,A front-facing portrait of a dog in snow.,19.603785608380008,0.10466722729807007,0.6235873497907825,0.6235873497907825,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
1.0,0.9319994896650314,1.0,0.9319994846979777,-0.41939375797907513,-0.0028088057600446823,70.59250175952911,0.07750000059604645,0.014526713460024135,14.41326347986857,0.33748096227645874,0.9048941135406494,0.23571018874645233,0.0902654379606247,0.325975626707077,True,0.959385097026825,0.0902654379606247,0.1206640625,,,0.07750000059604645,0.1206640625,0.22001456782130138,0.12122993171215057,15.615755018277184,0.16565793717566268,0.265784353017807,0.08948630094528198,0.355270653963089,"6,59,400,336",experiments/support_v3_2026-05-11/eval_masks/dog_sunglasses_eval_mask.png,fixed_eval_mask,1.0,164.6890106201172,0.03971453011035919,27.79875373840332,support_v3_controller_rmsgap,DeCE-RF,,0.04918194189667702,20.567673255940598,0.09367341151659553,14.110379695892334,outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap/seed_12/result.png,dog_sunglasses/support_v3_controller_rmsgap/seed_12,97.86532418383285,12,/workspace/rf_h_edit/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.057875536382198334,A front-facing portrait of a dog in snow.,19.57532982163265,0.10501068922254132,0.6233484911276344,0.6233484911276344,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
1.0,0.930061899125576,1.0000000422199566,0.9300619040926298,-0.39311588493486244,-0.002605965872817251,66.72098549207051,0.07750000059604645,0.01513958897946092,10.28543202082316,0.32883161306381226,0.9163032174110413,0.2447824627161026,0.08217401802539825,0.32695648074150085,True,0.9616261720657349,0.08217401802539825,0.1206640625,,,0.07750000059604645,0.1206640625,0.17570411136290062,0.11672601103782654,15.88629678904421,0.16057767317395527,0.27502381801605225,0.08388370275497437,0.3589075207710266,"6,59,400,336",experiments/support_v3_2026-05-11/eval_masks/dog_sunglasses_eval_mask.png,fixed_eval_mask,1.0,162.78634643554688,0.03971453011035919,17.043067932128906,support_v3_fixed,Fixed DeCE displacement,,0.04877551272511482,20.692097864490368,0.09234111340788091,14.10725450515747,outputs/pretty_matrix/dog_sunglasses/support_v3_fixed/seed_10/result.png,dog_sunglasses/support_v3_fixed/seed_10,87.32646247488447,10,/workspace/rf_h_edit/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05697469785809517,A front-facing portrait of a dog in snow.,19.743116737192583,0.10300164557590318,0.6226580712470839,0.6226580712470839,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
1.0,0.9292038083076477,0.9999999875823656,0.9292037735382715,-0.3921902533620596,-0.0025645893415457977,66.43706254164378,0.07750000059604645,0.015147733254707418,10.285816073417664,0.35042834281921387,0.9162341952323914,0.2451508492231369,0.08816440403461456,0.33331525325775146,True,0.9606366157531738,0.08816440403461456,0.1206640625,,,0.07750000059604645,0.1206640625,0.16498057623826481,0.11733575910329819,15.780463819067707,0.16254619551566754,0.27508631348609924,0.08518093824386597,0.3602672517299652,"6,59,400,336",experiments/support_v3_2026-05-11/eval_masks/dog_sunglasses_eval_mask.png,fixed_eval_mask,1.0,162.626953125,0.03971453011035919,17.053987503051758,support_v3_fixed,Fixed DeCE displacement,,0.04862478747963905,20.72710769159358,0.09196966729823013,14.10725450515747,outputs/pretty_matrix/dog_sunglasses/support_v3_fixed/seed_11/result.png,dog_sunglasses/support_v3_fixed/seed_11,88.17960079316981,11,/workspace/rf_h_edit/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.056915733963251114,A front-facing portrait of a dog in snow.,19.73634627544174,0.10308196441406525,0.6231183733885863,0.6231183733885863,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
1.0,0.9293172756830851,1.0000000074505806,0.9293172682325045,-0.3918337430804968,-0.0027927242845180444,66.29615875085194,0.07750000059604645,0.015176465535963265,10.306601166725159,0.3579756021499634,0.9141561985015869,0.24513790011405945,0.09137293696403503,0.3365108370780945,True,0.9602372050285339,0.09137293696403503,0.1206640625,,,0.07750000059604645,0.1206640625,0.15684687601165426,0.11869955062866211,15.618246282586675,0.16561043040953052,0.27291208505630493,0.09179052710533142,0.36470261216163635,"6,59,400,336",experiments/support_v3_2026-05-11/eval_masks/dog_sunglasses_eval_mask.png,fixed_eval_mask,1.0,163.12307739257812,0.03971453011035919,17.1099796295166,support_v3_fixed,Fixed DeCE displacement,,0.04867074638605118,20.711973263061225,0.09213005636151171,14.10725450515747,outputs/pretty_matrix/dog_sunglasses/support_v3_fixed/seed_12/result.png,dog_sunglasses/support_v3_fixed/seed_12,117.36103853303939,12,/workspace/rf_h_edit/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.057120710611343384,A front-facing portrait of a dog in snow.,19.6765581890268,0.10379396211676321,0.6229696320485515,0.6229696320485515,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
